"FullName","Length","CreationTime","LastWriteTime"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_be-by_89be7e3b73400723ccd9f36db346f067.js","66701","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_bg_fcc4741106ac1f6f138303a310b394b8.js","85352","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_bn-bd_c0b41d665b85f0dadd041393c76119e4.js","67279","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_bs-latn-ba_13c29318dae6ba5887cc65a5f5cda0c6.js","69245","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_ca_8f5d0ef779aad386b2cbb243e11fbada.js","71173","4/15/2026 12:45:40 AM","4/15/2026 12:45:40 AM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_ca-es-valencia_cfb06e01b702564e81795cffe5277a19.js","71111","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_cs_6e62219153fbab67eafb1888fcf99870.js","70517","6/27/2026 2:53:08 PM","6/27/2026 2:53:08 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_cy_0fd68b9dd3f836b238f648bd340f7632.js","70292","4/2/2026 6:54:12 PM","4/2/2026 6:54:12 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_da_e02169f45f391241128a8df620bf7a72.js","68117","6/27/2026 2:53:08 PM","6/27/2026 2:53:08 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_de_679ea3e508ef03181066b34083b6a609.js","71041","4/15/2026 12:45:40 AM","4/15/2026 12:45:40 AM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_el_e16908a32505f3f85b254cbb42a2bbcf.js","90254","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_en-gb_5f6152a49f0dfca1ff1c28906c351b0d.js","65986","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_en-us_3150561f0f8149802cc80b9e7b029ec0.js","65950","4/2/2026 6:54:12 PM","4/2/2026 6:54:12 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_es_fdea1d2e2518eef41886ebaad495df2d.js","70021","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_es-mx_8e6ae27b7c0a4b7f5316900f4d80548b.js","69832","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_et_2f8ffafc4e074ce29ba3e5e795e3e5ce.js","67870","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_eu_a2cb2747f6b4dd522f3d8d79ec732a70.js","69138","1/8/2026 5:45:50 PM","1/8/2026 5:45:50 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_fa_9e9d331aa5f8749b74dfd1dd0c9a6a19.js","82412","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_fi_e3d8729d0fd1589f3409d34ec61485ef.js","69048","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_fil_384af6c198ce11cb102d8c9dcf358edf.js","71115","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_fr_40434827cf79e5fad51b168b4c669c38.js","71766","4/2/2026 6:54:12 PM","4/2/2026 6:54:12 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_fr-ca_b9b9f2202e16dd00e74b0a800a2074f0.js","72125","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_ga-ie_e63f8a3a2632c1b86de91c3fdf08d5f5.js","72515","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_gd-gb_6c4bd866afdab803d5e2175b2e6ec5ce.js","76413","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_gl_aabd268615119a5ae28c362b5f2bc212.js","69213","12/8/2025 5:45:07 PM","12/8/2025 5:45:07 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_ha-latn-ng_8f23bb38b3efd97be1dcc013f732fd94.js","66212","6/27/2026 2:53:08 PM","6/27/2026 2:53:08 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_he_05284b62532c6b69f6d6553def85daf7.js","75028","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_hr_57b94ce80830f864c4a2af6a674cfff4.js","69917","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_hu_2712b6d9626c7a7448ed8400f4b07496.js","71884","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_hy_1405609d93059cd57183f80890ae88ed.js","85166","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_id_20e59e0391ac62e73f8bf6fa16ecdd8f.js","67549","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_is_c445f7334e26e589db459669aa5ed99f.js","69223","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_it_4fd0ed3df49ef4373948d711832b407d.js","69638","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_ja_e7fa2791b337212c6621cc525fae70c4.js","76509","2/9/2026 3:29:57 PM","2/9/2026 3:29:57 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_kk_3131ad9b4d281318e0cdb24b8a3b02af.js","85947","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_ko_bcb0e5b60be666d861096f33884f0704.js","71395","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_ky_c5fea28132611b9804cada9c6a67ec8b.js","66651","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_lb-lu_0c6387ddd520986a96d87a00596b3469.js","71229","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_lt_e6313f7b5c2cf6de3a20e75408c745e6.js","70343","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_lv_0dfaffb2c62a11b29a5f997af073d8cf.js","70739","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_mi-nz_d7a92242034691cd49a5822d8f5036af.js","70940","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_mk_58f21a95f71ee8c2917735edd325cbfb.js","85355","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_mn-mn_8058639b788a9960355f0f94238e5fc5.js","67068","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_ms_642a81e772cbb2b112a30f2e5a69383e.js","68584","4/15/2026 12:45:40 AM","4/15/2026 12:45:40 AM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_mt-mt_d142eff6c170c22b2c1c8ef6014d48ca.js","70632","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_nl_83cd920523cb04f951049be65b1c4f5c.js","69420","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_nn-no_9d311fe4833ef22b9cced02deb401073.js","67810","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_no_0f5a0edf1144beb7ac97b4090f08a382.js","67657","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_pl_d8ee94a1049d2899db89d1a9f13627c2.js","72781","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_prs_108ccc5698e5375f5314f10690676e1a.js","66565","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_pt_da9ace89cfb6a98335ace9f0b14a3f1b.js","69383","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_pt-pt_b3835291eae3f79bf7a0e3469ae15d87.js","69803","10/7/2025 2:05:45 PM","10/7/2025 2:05:45 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_quz-pe_edb02d680cc2404a3899d40f1802bea0.js","71221","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_ro_b3ffda1f580b4882a18ba5aebd9213c1.js","71711","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_ru_17bb018e0e8ff4090786c8dbd73a0258.js","87268","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_sd-arab-pk_21cc0cb0b360c045b82c06ed0cd5eb0f.js","66590","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_si-lk_7f71716261cb3807dbb932c2f6df1cf5.js","67341","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_sk_ef5cb22caf9bdde3e1e80f03f777228e.js","70890","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_sl_09dd6f27fbfd34ef5ecd770a9d5de006.js","69975","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_sq_5f8dde4410bb39a473c0f4cf53ac89cf.js","70198","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_sr_51400c38942a5b3767183e12e4cbdb62.js","69762","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_sr-cyrl_459b6cc602bb3a892c0c0577775c22b3.js","84688","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_sr-cyrl-ba_b1e98b907624e0dcd921f99c0bfa250d.js","84750","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_sv_5279700e9402ca7324612fd685f5c6b9.js","68097","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_sw_c726e8d56af7a06709232eae485885a0.js","66276","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_th_71842737fc9930ceffd8aeaa1c51fe02.js","95318","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_tk-tm_3099e29ddb8d328d7c6dd15e907350fb.js","65952","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_tr_ab2afaf14ebd3ea83660a221f62395c0.js","70456","6/27/2026 2:53:08 PM","6/27/2026 2:53:08 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_tt_337e2e0aec2f6dd64d626568e50b72b0.js","85681","12/8/2025 5:45:07 PM","12/8/2025 5:45:07 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_ug-cn_63ffb74e052b699a4f1e8bb187eb1a53.js","84646","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_uk_44ba0d699dca8aa624f3112eb1078d8d.js","85794","4/15/2026 12:45:40 AM","4/15/2026 12:45:40 AM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_ur_3f373180fab550732ce5c48fbcf5c39d.js","83600","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_uz_6c7ed76e28c736a00fce18ee4c5a48bf.js","69000","10/7/2025 2:05:45 PM","10/7/2025 2:05:45 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_vi_bed89dd700c6bfe9d848c2314d64f7ad.js","73838","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_zh-hans_c99d65b4539367ab34632515b7049734.js","65165","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_zh-hant_86cf3eb344e886e7adeeea7b0df17946.js","65737","4/2/2026 6:54:12 PM","4/2/2026 6:54:12 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\officeaicopilotchatstrings_zu-za_44e3f35834c236963f4f8046b2d515cb.js","66452","9/6/2025 5:41:34 PM","9/6/2025 5:41:34 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000125\OfflineFiles\vendors~chatcore_5297077f3adbb7cac8343512f888c2ca.js","6610465","6/27/2026 2:52:16 PM","6/27/2026 2:52:16 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_af_2b4ac9c39007cb6f48b01dec603fbc25.js","68204","2/9/2026 3:29:58 PM","2/9/2026 3:29:58 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_am_f6e51f60d223404a057cddf2bb6f6a8b.js","80624","6/11/2026 8:15:07 PM","6/11/2026 8:15:07 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_ar_08e20c737cfd3191c2d6e6b813d536f2.js","80082","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_az-latn-az_7686e392e8cb38a72312e6b7df0d9b96.js","71280","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_be-by_17133568c8a2046e487d2451d095500b.js","66701","6/27/2026 2:53:08 PM","6/27/2026 2:53:08 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_bg_0dcdda0c5b4f61c3745dac620223e4fd.js","85352","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_bn-bd_dd1424645b9e70fb28013816244ab518.js","67279","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_bs-latn-ba_36b255a3c8ffa10bac943f409a0a7fc5.js","69245","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_ca_babc62f1b788ba8142563e808b2975c5.js","71173","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_ca-es-valencia_a3060c5fc3ee071c4f27ddae74678c3f.js","71111","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_cs_34a3fb643da9f19eb36ed38c078c5732.js","70517","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_cy_03a7ee97c779cf1365ee78cebdc56b6d.js","70292","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_da_aec7ceec2e7bfeebaf1ceab27f3029dd.js","68117","12/8/2025 5:49:16 PM","12/8/2025 5:49:16 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_de_76734ed76e98159e9bcc98a8f59573ca.js","71041","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_el_e6628e6334ea14f2a877da79abdb7de9.js","90254","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_en-gb_d011ca39e4868b4b7a49c8c291d8e248.js","65986","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_en-us_f1890b8e3fe09fb8735c2a933811855b.js","65950","4/2/2026 6:54:19 PM","4/2/2026 6:54:19 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_es_8c2b5b723633471572f110ac1507cf89.js","70021","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_es-mx_385cb9c160cf1a548cae23e8da9a1c34.js","69832","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_et_15808f1f460e20599988399077367751.js","67870","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_eu_0cff86aa4f11af623ece229a2ee884f1.js","69138","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_fa_6d03d385cb566a18cd87e189e5eef69c.js","82412","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_fi_1f62dd3ac2abe09e096f8643adcefe8f.js","69048","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_fil_fb4c015abd66704dfad57fe1c81f159a.js","71115","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_fr_6bb6b1812a79532d2500c324cffda755.js","71766","4/2/2026 6:54:19 PM","4/2/2026 6:54:19 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_fr-ca_a07913b1addb99e73486952b5debde8e.js","72125","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_ga-ie_26f8629b42a6b74ae39362486f0e6353.js","72515","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_gd-gb_924c648fdaad6fba670ac120e9b48eaf.js","76413","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_gl_991f82c8216ce968439ef4ad9f556694.js","69213","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_ha-latn-ng_9730f5d9670a34a1d5afeee8c4d3ef64.js","66212","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_he_a4c8ff6e628162e082f62ab0f08792cd.js","75028","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_hr_0295722c97057ed5e9f35dc927df7ef2.js","69917","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_hu_b4ca01bd948fc02363338e192487b79b.js","71884","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_hy_1b8c7ec9392d21898d7b81ef934c3462.js","85166","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_id_041c1e550afff451092737cefe0a9d88.js","67549","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_is_0c5f589ac8694093b9816c13da853221.js","69223","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_it_5c68cde9a3be173ef460bed8e6c83ac2.js","69638","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_ja_a6034709b6d301c11625f4f9f5d037be.js","76509","1/24/2026 3:53:17 PM","1/24/2026 3:53:17 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_kk_bf624e2c889ca84549a94f12d1e3e17a.js","85947","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
